Shape_Area,Shape_Leng,Surface_PU,unique_id,origine,cluster_PC,cluster_DI,DI_reg,DI_6cat,sp_richnes,sum_max_ei,access,chantiers,ParcourRef,enjeux_Z,enjeu_2026,enjeux,prio_all,prio_txt
10055.76580130000,398.29362623400,1.00557658013,"2944",DI terrain 2024,"-99","1","-99",intact,"0","0",566.21841930300,Buffer de 200m autour d'un chantier historique,Surveillance,10.18846743780,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9753.84081517000,391.69547636900,0.97538408152,"2945",DI terrain 2024,"-99","2","-99",intact,"1","1",1047.09413223000,Pas de chantiers connus dans les 5 dernières années,Surveillance,78.72136275210,"2",Fort enjeu de conservation à l'échelle du massif,89.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
12481.08988910000,439.53182842800,1.24810898891,"2946",DI terrain 2024,"-99","0","-99",intact,"0","0",97.26934426030,Pas de chantiers connus dans les 5 dernières années,Surveillance,36.88253845680,"1",Enjeu de conservation intermédiaire à l'échelle du massif,74.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10100.42015000000,399.75134107600,1.01004201500,"2947",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",141.48023604400,Chantiers dans les 5 dernières années,Restauration peu envahi,68.84719074250,"2",Fort enjeu de conservation à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
22503.26846910000,598.35354509500,2.25032684691,"2948",DI terrain 2024,"-99","1","-99",intact,"0","0",1272.95874023000,Pas de chantiers connus dans les 5 dernières années,Surveillance,46.14442670660,"0",Faible enjeu de conservation à l'échelle du massif,77.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"2949",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",607.92626953100,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,50.11024857040,"1",Enjeu de conservation intermédiaire à l'échelle du massif,61.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
3928.99672695000,248.15611148900,0.39289967270,"2950",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"5","3",128.48495378900,Buffer de 200m autour d'un chantier historique,Restauration moy envahi,8.29231937358,"0",Faible enjeu de conservation à l'échelle du massif,59.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
10292.54971250000,401.91627502100,1.02925497125,"2951",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1388.97327214000,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,73.40561765130,"2",Fort enjeu de conservation à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10342.64881760000,402.24203412500,1.03426488176,"2952",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",348.13201915400,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,72.77292522490,"2",Fort enjeu de conservation à l'échelle du massif,88.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
19495.73014450000,556.66180362100,1.94957301445,"2953",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1985.99568479000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,63.83471693190,"2",Fort enjeu de conservation à l'échelle du massif,79.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10436.88224130000,404.36466239600,1.04368822413,"2954",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",939.42785687800,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,77.44108894730,"2",Fort enjeu de conservation à l'échelle du massif,90.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10003.34384540000,399.80598107900,1.00033438454,"2955",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",1089.63164733000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,23.02479633330,"0",Faible enjeu de conservation à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10445.94520580000,405.74272734400,1.04459452058,"2956",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",422.18181513300,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,59.96652999050,"2",Fort enjeu de conservation à l'échelle du massif,80.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10008.06742990000,397.18387063300,1.00080674299,"2957",DI terrain 2024,"-99","1","-99",intact,"2","1",501.86148513900,Buffer de 500m autour d'un chantier historique,Surveillance,9.08334286136,"0",Faible enjeu de conservation à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9876.66374156000,391.40631901100,0.98766637416,"2958",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",369.37711616500,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,48.49980277720,"2",Fort enjeu de conservation à l'échelle du massif,83.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
40000.00000000000,800.00000000000,4.00000000000,"2959",DI regional 2025,"-99","-99","3",très envahi (6),"0","-99",6619.68066406000,Pas de chantiers connus dans les 5 dernières années,Restauration très envahi,66.72959203240,"2",Fort enjeu de conservation à l'échelle du massif,42.00000000000,Faibles Priorités - Score inférieur à 50
31510.41599240000,682.64513529600,3.15104159924,"2960",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",33.38428149500,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,55.08814174760,"1",Enjeu de conservation intermédiaire à l'échelle du massif,56.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
13707.45923690000,467.74780993400,1.37074592369,"2961",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",180.81583592500,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,85.35791104730,"2",Fort enjeu de conservation à l'échelle du massif,88.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9279.01718167000,586.74173170300,0.92790171817,"2962",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"2","3",1506.75055677000,Buffer de 200m autour d'un chantier historique,Restauration moy envahi,95.09697993290,"2",Fort enjeu de conservation à l'échelle du massif,96.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
7656.79998811000,426.30535523600,0.76567999881,"2963",DI terrain 2024,"-99","1","-99",peu envahi (1),"3","3",1144.15234615000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,78.91537812760,"2",Fort enjeu de conservation à l'échelle du massif,87.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
9611.72528693000,392.19950765800,0.96117252869,"2964",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"5","3",1037.67207022000,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,45.01924007780,"1",Enjeu de conservation intermédiaire à l'échelle du massif,75.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
6390.35775328000,311.36770674800,0.63903577533,"2965",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","3",297.08281352100,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,72.69843833490,"2",Fort enjeu de conservation à l'échelle du massif,84.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
8214.82034082000,361.48168689700,0.82148203408,"2966",DI terrain 2024,"-99","1","-99",peu envahi (1),"6","3",175.84618674800,Chantiers dans les 5 dernières années,Restauration peu envahi,5.35449131235,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
4047.54929509000,247.58450593000,0.40475492951,"2967",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"5","3",85.29375558400,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,8.11814416327,"0",Faible enjeu de conservation à l'échelle du massif,61.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
20340.62440010000,566.56823400000,2.03406244001,"2968",DI terrain 2024,"-99","1","-99",intact,"0","0",1658.50634870000,Pas de chantiers connus dans les 5 dernières années,Surveillance,77.87580986160,"2",Fort enjeu de conservation à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
8786.60545424000,389.02321282200,0.87866054542,"2969",DI terrain Piton de Caille 2021,"2","-99","-99",moyennement envahi (4),"4","3",927.71064736700,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,44.62384009230,"1",Enjeu de conservation intermédiaire à l'échelle du massif,69.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
6043.80193669000,321.98279003100,0.60438019367,"2970",DI terrain 2024,"-99","1","-99",peu envahi (1),"4","3",56.71900939940,Chantiers dans les 5 dernières années,Restauration peu envahi,5.65046933269,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
3740.69719924000,243.66925210800,0.37406971992,"2971",DI terrain Piton de Caille 2021,"1","-99","-99",peu envahi (2),"2","3",66.13310361070,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,8.31940926038,"0",Faible enjeu de conservation à l'échelle du massif,63.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
40000.00000000000,800.00000000000,4.00000000000,"2972",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",1984.99414062000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,54.36571035390,"2",Fort enjeu de conservation à l'échelle du massif,44.00000000000,Faibles Priorités - Score inférieur à 50
10046.36592740000,398.70134211900,1.00463659274,"2973",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"3","3",334.54208664700,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,39.69346658410,"1",Enjeu de conservation intermédiaire à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
40000.00000000000,800.00000000000,4.00000000000,"2974",DI regional 2025,"-99","-99","2",moyennement envahi (4),"0","-99",5788.30761719000,Pas de chantiers connus dans les 5 dernières années,Restauration moy envahi,27.23862935660,"0",Faible enjeu de conservation à l'échelle du massif,45.00000000000,Faibles Priorités - Score inférieur à 50
40000.00000000000,800.00000000000,4.00000000000,"2975",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",481.73873901400,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,5.08767448038,"0",Faible enjeu de conservation à l'échelle du massif,47.00000000000,Faibles Priorités - Score inférieur à 50
31792.79017580000,721.32836178700,3.17927901758,"2976",DI regional 2025,"-99","-99","0",intact,"0","-99",2547.53831915000,Pas de chantiers connus dans les 5 dernières années,Surveillance,79.92695499750,"2",Fort enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9606.17760795000,391.86170508900,0.96061776080,"2977",DI terrain 2024,"-99","1","-99",intact,"0","0",348.74986664500,Pas de chantiers connus dans les 5 dernières années,Surveillance,42.08330352070,"0",Faible enjeu de conservation à l'échelle du massif,76.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
34145.44408450000,718.10579574900,3.41454440845,"2978",DI terrain 2024,"-99","1","-99",peu envahi (1),"1","1",2874.45938469000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,43.46496794020,"2",Fort enjeu de conservation à l'échelle du massif,70.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
10964.92310090000,409.88484439400,1.09649231009,"2979",DI terrain 2024,"-99","2","-99",peu envahi (2),"2","3",1028.12759776000,Buffer de 500m autour d'un chantier historique,Restauration peu envahi,50.90166253000,"1",Enjeu de conservation intermédiaire à l'échelle du massif,82.00000000000,Très fortes priorités - Top 25% (score compris entre 84 et 79)
10578.07130940000,479.04356861200,1.05780713094,"2980",DI terrain 2024,"-99","1","-99",intact,"0","0",249.13983515200,Buffer de 200m autour d'un chantier historique,Surveillance,11.92282757830,"0",Faible enjeu de conservation à l'échelle du massif,72.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
14107.12272640000,479.71025189300,1.41071227264,"2981",DI terrain 2024,"-99","1","-99",intact,"3","3",253.72171737500,Pas de chantiers connus dans les 5 dernières années,Surveillance,91.27063289200,"2",Fort enjeu de conservation à l'échelle du massif,89.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
10480.75538890000,404.50359758000,1.04807553889,"2982",DI terrain 2024,"-99","1","-99",peu envahi (1),"0","0",45.05656387110,Chantiers dans les 5 dernières années,Restauration peu envahi,61.80620283610,"2",Fort enjeu de conservation à l'échelle du massif,86.00000000000,Très fortes priorités - Top 10% (score sup ou égal à 85)
20125.77357710000,547.27807613300,2.01257735771,"2983",DI terrain 2024,"-99","1","-99",peu envahi (1),"5","3",165.07183387700,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,7.93789797008,"0",Faible enjeu de conservation à l'échelle du massif,71.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
9843.63577069000,395.30290152900,0.98436357707,"2984",DI terrain 2024,"-99","4","-99",moyennement envahi (4),"4","3",114.96302245800,Buffer de 500m autour d'un chantier historique,Restauration moy envahi,3.43764817221,"0",Faible enjeu de conservation à l'échelle du massif,60.00000000000,Priorités intermédiaires - Score compris entre 50 et 69
23875.27867740000,621.52233460300,2.38752786774,"2985",DI regional 2025,"-99","-99","1",peu envahi (2),"0","-99",1460.65319824000,Buffer de 200m autour d'un chantier historique,Restauration peu envahi,2.33685569277,"0",Faible enjeu de conservation à l'échelle du massif,49.00000000000,Faibles Priorités - Score inférieur à 50
17020.55719230000,514.49913779400,1.70205571923,"2986",DI terrain 2024,"-99","1","-99",peu envahi (1),"2","3",1860.52253828000,Pas de chantiers connus dans les 5 dernières années,Restauration peu envahi,55.78742060970,"2",Fort enjeu de conservation à l'échelle du massif,78.00000000000,Fortes priorités - Top 50% (score compris entre 78 et 70)
